points_rolling_avg,assists_rolling_avg,rebounds_rolling_avg,points_last_game,assists_last_game,rebounds_last_game,Home,Tm,Opp,rest_days,opp_avg_PTS_allowed,opp_avg_TRB_allowed,opp_avg_AST_allowed,matchup_pts,matchup_reb,matchup_ast
20.4,7.6,17.0,20.0,7.0,14.0,1,25,29,3.0,10.8,2.6,3.0,20.395833333333332,14.270833333333334,6.333333333333333
8.6,1.8,2.0,10.0,0.0,4.0,1,29,25,1.0,10.2,1.6,1.4,11.478260869565217,2.9782608695652173,1.5869565217391304
15.2,1.2,7.6,18.0,2.0,11.0,1,25,29,3.0,11.0,4.8,1.2,11.979166666666666,7.0625,1.375
14.2,4.0,5.6,18.0,2.0,3.0,1,15,26,2.0,12.6,2.6,1.2,17.04,5.24,4.8
14.6,4.6,8.4,16.0,4.0,11.0,1,15,26,2.0,14.6,4.0,5.4,16.408163265306122,9.959183673469388,4.510204081632653
16.153846153846153,2.5384615384615383,4.538461538461538,23.0,0.0,2.0,1,12,13,4.0,8.0,6.2,2.0,16.153846153846153,4.538461538461538,2.5384615384615383
11.2,2.4,4.2,9.0,5.0,7.0,1,16,22,2.0,8.4,4.0,2.6,10.0,8.0,6.0
11.4,2.0,4.6,17.0,3.0,5.0,1,24,3,1.0,10.8,3.2,1.2,10.18,5.92,2.02
8.4,1.8,4.4,3.0,2.0,1.0,1,7,21,2.0,4.6,1.4,1.2,8.083333333333334,3.4375,1.5
8.8,1.6,1.2,14.0,1.0,1.0,1,7,21,2.0,6.6,4.6,0.8,9.25,2.1346153846153846,1.3461538461538463
1.8,1.4,0.2,0.0,0.0,0.0,1,21,7,2.0,12.6,1.2,3.0,1.9333333333333333,0.7666666666666667,0.8
7.0,1.2,2.4,7.0,1.0,2.0,1,16,22,2.0,6.0,3.0,3.6,0.0,0.0,0.0
23.4,3.6,12.8,40.0,3.0,13.0,1,3,24,2.0,14.0,5.2,4.8,19.50980392156863,10.392156862745098,3.549019607843137
31.8,5.2,12.4,35.0,3.0,13.0,1,16,22,2.0,11.4,5.0,2.6,25.0,14.0,7.0
9.6,1.2,3.6,11.0,2.0,5.0,1,2,20,2.0,7.8,5.2,2.4,9.470588235294118,3.4705882352941178,1.9019607843137254
0.6,0.4,0.8,0.0,0.0,1.0,1,20,2,17.0,15.2,4.4,3.0,2.0625,2.03125,0.90625
25.0,1.6,4.4,23.0,3.0,5.0,1,12,13,3.0,13.2,5.4,3.8,23.928571428571427,3.5952380952380953,2.238095238095238
10.8,3.4,4.2,10.0,5.0,6.0,1,20,2,2.0,11.6,1.6,5.8,7.23404255319149,3.404255319148936,2.3617021276595747
4.4,0.2,2.6,6.0,0.0,4.0,1,3,24,2.0,11.6,4.8,1.2,4.26,2.0,0.4
3.8,0.2,1.2,4.0,0.0,1.0,1,26,15,2.0,8.2,1.0,4.2,4.709677419354839,2.4193548387096775,0.4838709677419355
14.0,8.2,3.0,19.0,8.0,6.0,1,2,20,2.0,9.0,2.2,1.4,17.0,9.0,3.0
12.8,2.8,3.8,13.0,6.0,4.0,1,26,15,2.0,8.0,3.6,1.4,11.63265306122449,4.0,1.7755102040816326
0.4,0.2,0.8,0.0,1.0,1.0,1,7,21,2.0,4.6,4.0,2.0,0.9166666666666666,1.0833333333333333,0.16666666666666666
5.4,0.2,6.0,12.0,0.0,9.0,1,26,15,2.0,7.4,3.0,4.8,4.59375,4.5625,0.4375
1.8,0.2,0.2,0.0,0.0,0.0,1,25,29,13.0,20.2,3.4,3.6,3.4193548387096775,0.5483870967741935,0.12903225806451613
8.6,1.8,3.2,7.0,1.0,4.0,1,24,3,1.0,13.6,5.2,3.0,14.7,3.325,2.225
9.6,1.2,4.6,6.0,1.0,4.0,1,3,24,2.0,18.4,5.6,2.4,8.446808510638299,5.617021276595745,0.9148936170212766
21.6,8.4,8.0,29.0,8.0,7.0,1,13,12,2.0,11.4,4.4,2.0,24.456521739130434,7.782608695652174,9.043478260869565
0.0,0.2,1.2,0.0,0.0,1.0,1,16,22,2.0,8.4,2.8,2.6,1.0769230769230769,1.5384615384615385,0.07692307692307693
6.6,2.4,1.8,6.0,6.0,1.0,1,22,16,1.0,16.0,6.0,3.0,0.0,0.0,0.0
16.6,5.8,6.2,11.0,7.0,0.0,1,7,21,2.0,8.6,6.0,0.8,12.979166666666666,5.083333333333333,6.395833333333333
20.8,8.0,4.8,19.0,6.0,2.0,1,12,13,3.0,7.4,3.8,2.2,21.3125,5.75,8.416666666666666
5.2,2.4,2.0,8.0,7.0,1.0,1,15,26,2.0,4.6,4.2,2.6,10.854166666666666,2.3333333333333335,2.5833333333333335
6.4,0.4,7.4,4.0,1.0,7.0,1,12,13,3.0,10.8,4.4,4.0,5.583333333333333,5.0,0.4166666666666667
10.2,1.8,9.0,14.0,1.0,7.0,1,24,3,3.0,13.6,3.0,1.4,14.736842105263158,10.31578947368421,1.631578947368421
2.142857142857143,0.42857142857142855,1.4285714285714286,4.0,0.0,0.0,1,22,16,1.0,11.6,3.6,2.2,2.142857142857143,1.4285714285714286,0.42857142857142855
29.8,6.4,4.0,28.0,3.0,1.0,1,22,16,1.0,12.0,3.8,4.8,25.0,6.0,3.0
14.0,1.2,4.4,8.0,0.0,2.0,1,26,15,2.0,16.6,7.6,1.4,11.847826086956522,4.586956521739131,1.3695652173913044
2.6,0.4,1.4,8.0,1.0,1.0,1,20,2,2.0,9.0,3.6,1.0,3.8620689655172415,2.3448275862068964,0.9310344827586207
19.8,6.0,3.2,21.0,11.0,5.0,1,24,3,1.0,5.6,5.4,3.2,12.555555555555555,3.066666666666667,5.355555555555555
7.6,3.6,3.8,17.0,3.0,2.0,1,29,25,1.0,12.8,2.4,3.6,8.607843137254902,3.8823529411764706,3.8823529411764706
0.0,0.0,1.0,0.0,0.0,0.0,1,16,22,2.0,5.2,4.2,2.6,0.631578947368421,0.7368421052631579,0.10526315789473684
10.2,0.8,8.4,9.0,1.0,7.0,1,15,26,2.0,12.4,4.2,1.8,8.428571428571429,5.714285714285714,0.7428571428571429
8.0,1.6,7.0,1.0,1.0,5.0,1,2,20,2.0,10.0,2.4,4.6,8.033333333333333,6.033333333333333,1.5333333333333334
8.4,1.8,2.6,2.0,0.0,0.0,1,15,26,2.0,17.4,7.8,3.8,6.395833333333333,3.1041666666666665,1.2083333333333333
12.2,2.4,2.8,7.0,1.0,3.0,1,29,25,1.0,7.6,4.0,2.8,7.891304347826087,3.782608695652174,2.1739130434782608
13.0,5.0,5.6,16.0,4.0,4.0,1,15,26,2.0,20.4,7.2,4.2,11.048780487804878,3.926829268292683,2.951219512195122
13.0,1.2,5.6,14.0,2.0,9.0,1,7,21,2.0,3.6,1.2,0.2,19.40909090909091,6.454545454545454,1.4545454545454546
27.2,4.8,3.6,33.0,4.0,5.0,1,25,29,3.0,11.2,3.8,5.4,21.695652173913043,3.739130434782609,3.6739130434782608
7.2,0.8,2.8,4.0,1.0,2.0,1,26,15,2.0,9.4,4.8,3.2,10.285714285714286,4.142857142857143,1.2448979591836735
1.6,0.8,1.6,2.0,1.0,2.0,1,25,29,5.0,7.2,4.4,2.2,1.4444444444444444,1.7777777777777777,0.8333333333333334
8.2,1.6,8.4,5.0,2.0,9.0,1,29,25,1.0,2.2,0.4,0.2,11.4,8.18,2.22
12.2,2.0,7.6,11.0,2.0,9.0,1,29,25,1.0,6.0,2.2,0.6,11.463414634146341,6.634146341463414,2.1951219512195124
22.4,2.2,3.0,24.0,2.0,1.0,1,2,20,5.0,4.6,3.2,3.2,19.2972972972973,4.081081081081081,2.891891891891892
16.6,3.6,8.8,15.0,5.0,12.0,1,24,3,8.0,9.2,4.0,5.0,14.612244897959183,6.428571428571429,3.36734693877551
16.8,4.0,2.4,20.0,4.0,4.0,1,26,15,2.0,11.8,3.2,2.4,12.625,2.8333333333333335,3.625
6.6,0.8,1.8,9.0,1.0,2.0,1,8,10,2.0,6.6,3.2,2.0,4.0,1.0,0.0
4.8,0.6,5.6,4.0,1.0,4.0,1,14,17,3.0,6.2,3.4,2.2,8.0,9.0,2.0
2.0,0.4,0.6,0.0,0.0,0.0,1,1,9,3.0,12.4,1.8,2.0,0.0,2.0,0.0
13.2,2.8,9.6,16.0,5.0,7.0,1,6,4,3.0,6.6,5.8,1.6,14.428571428571429,8.357142857142858,2.3333333333333335
10.6,0.8,1.8,15.0,1.0,2.0,1,4,6,3.0,16.2,4.6,6.4,5.595238095238095,1.4523809523809523,0.6428571428571429
13.4,0.6,12.6,11.0,1.0,8.0,1,28,18,5.0,16.2,5.0,4.6,11.175,11.9,1.55
3.4,0.2,1.4,2.0,0.0,4.0,1,1,9,2.0,12.8,6.8,1.8,14.0,8.0,0.0
21.2,3.2,10.6,14.0,3.0,13.0,1,0,19,2.0,18.0,9.4,5.0,21.0,15.0,7.0
22.6,5.4,11.2,23.0,6.0,15.0,1,10,8,2.0,7.4,5.2,2.4,20.23076923076923,10.923076923076923,5.153846153846154
4.2,2.2,7.0,4.0,1.0,6.0,1,23,5,2.0,6.2,3.2,0.4,3.94,6.36,1.86
22.8,6.0,3.4,21.0,12.0,4.0,1,14,17,5.0,11.4,10.0,2.2,12.0,5.0,4.0
30.0,3.0,13.8,26.0,3.0,12.0,1,19,0,7.0,16.6,9.0,1.8,19.0,19.0,5.0
8.0,2.0,4.8,6.0,0.0,4.0,1,8,10,2.0,1.4,0.6,0.6,8.566666666666666,4.966666666666667,1.8666666666666667
6.8,2.8,8.4,10.0,2.0,13.0,1,9,1,2.0,8.8,4.4,2.2,6.0,10.0,0.0
15.0,7.2,1.8,9.0,3.0,4.0,1,10,8,2.0,22.0,8.6,6.4,7.0,7.0,7.0
7.8,1.4,1.0,4.0,2.0,1.0,1,28,18,3.0,4.2,1.0,1.4,4.0,1.0,2.0
3.6,0.4,2.0,0.0,0.0,0.0,1,12,3,4.0,5.2,1.8,0.6,2.185185185185185,1.6666666666666667,0.37037037037037035
1.6,1.6,2.0,0.0,0.0,0.0,1,23,5,2.0,14.4,5.6,4.2,4.9743589743589745,1.4102564102564104,1.6666666666666667
18.8,2.6,13.4,19.0,3.0,19.0,1,4,6,3.0,9.8,3.6,3.6,15.565217391304348,9.608695652173912,2.4782608695652173
6.8,0.6,1.8,4.0,1.0,3.0,1,14,17,3.0,16.2,5.8,0.4,0.0,2.0,0.0
13.2,1.8,3.8,16.0,1.0,6.0,1,0,19,2.0,10.6,1.0,1.4,24.0,1.0,0.0
6.6,2.4,1.8,4.0,0.0,0.0,1,19,0,3.0,12.6,3.4,4.0,5.0,2.0,3.0
4.8,0.8,0.8,10.0,1.0,0.0,1,10,8,2.0,10.915129151291513,4.060885608856089,2.4464944649446494,4.222222222222222,0.9444444444444444,1.1944444444444444
4.0,1.4,2.0,0.0,0.0,0.0,1,12,3,4.0,7.6,4.6,0.8,4.896551724137931,1.793103448275862,1.0689655172413792
29.6,5.4,7.0,28.0,5.0,3.0,1,17,14,2.0,18.2,8.0,3.6,15.0,5.0,6.0
8.0,0.4,4.0,7.0,0.0,3.0,1,3,12,1.0,13.8,3.2,1.6,8.446808510638299,5.617021276595745,0.9148936170212766
22.2,2.0,3.4,15.0,1.0,2.0,1,28,18,3.0,6.4,3.0,0.2,15.0,2.0,1.0
21.0,5.4,4.2,22.0,14.0,6.0,1,14,17,3.0,18.0,4.0,3.0,21.0,5.0,5.0
7.8,3.6,1.8,8.0,3.0,0.0,1,12,3,1.0,7.0,2.2,1.6,8.222222222222221,3.388888888888889,3.5
10.0,1.6,7.2,21.0,1.0,11.0,1,23,5,2.0,7.8,4.8,2.4,0.0,4.0,0.0
21.8,3.4,5.6,36.0,7.0,8.0,1,5,23,2.0,6.0,6.4,2.4,24.020408163265305,4.346938775510204,4.73469387755102
4.4,0.6,1.2,0.0,0.0,1.0,1,3,12,1.0,6.6,3.4,1.2,5.85,1.7,1.325
4.6,0.4,6.2,3.0,0.0,2.0,1,12,3,1.0,15.2,6.2,5.2,5.583333333333333,5.0,0.4166666666666667
5.6,2.6,0.6,12.0,2.0,0.0,1,17,14,2.0,3.6,0.8,1.6,5.666666666666667,1.1111111111111112,2.3333333333333335
7.0,1.8,5.0,3.0,1.0,3.0,1,18,28,3.0,17.6,3.2,2.4,3.0,3.0,1.0
9.0,0.8,8.8,3.0,1.0,9.0,1,0,19,2.0,11.2,5.0,1.0,11.0,13.0,1.0
16.6,5.4,9.0,20.0,9.0,14.0,1,17,14,2.0,10.6,5.0,2.4,18.0,8.0,8.0
3.4,1.6,1.2,0.0,0.0,1.0,1,5,23,2.0,13.8,5.8,2.6,7.1395348837209305,1.9069767441860466,1.5813953488372092
9.2,1.6,2.2,15.0,1.0,3.0,1,3,12,1.0,9.8,4.6,1.4,9.404761904761905,4.166666666666667,2.1666666666666665
4.2,1.0,2.8,0.0,2.0,3.0,1,1,9,2.0,6.8,3.0,2.2,6.0,5.0,1.0
4.8,0.8,3.4,1.0,0.0,1.0,1,23,5,2.0,10.6,5.8,3.0,3.575,3.275,0.975
5.2,1.4,5.2,4.0,5.0,8.0,1,14,17,3.0,4.8,4.0,0.8,3.0,2.0,0.0
1.2,0.4,1.2,1.0,0.0,0.0,1,12,3,1.0,11.6,3.0,6.0,1.2,1.2,0.4
1.6,0.2,0.2,2.0,0.0,1.0,1,23,5,16.0,21.0,2.6,4.0,3.142857142857143,0.9285714285714286,0.5714285714285714
0.4,0.2,0.0,0.0,1.0,0.0,1,1,9,3.0,9.4,4.0,3.0,1.7307692307692308,0.9230769230769231,0.38461538461538464
15.4,1.4,6.0,29.0,1.0,8.0,1,14,17,3.0,5.8,1.4,0.8,11.0,1.0,1.0
21.8,2.8,5.2,19.0,4.0,2.0,1,14,17,3.0,11.2,3.4,0.8,33.0,8.0,1.0
5.2,1.6,1.6,17.0,1.0,3.0,1,9,1,10.0,14.4,6.0,2.8,3.15,1.5,1.55
3.6,0.8,4.0,8.0,2.0,3.0,1,4,6,3.0,5.0,1.4,3.2,7.488888888888889,2.8444444444444446,1.4666666666666666
15.8,4.0,5.2,23.0,4.0,4.0,1,0,19,2.0,4.4,4.0,1.0,9.0,7.0,3.0
3.2,0.2,3.4,2.0,0.0,3.0,1,4,6,3.0,4.8,3.2,1.0,4.690476190476191,7.119047619047619,0.8809523809523809
25.4,3.8,6.8,19.0,5.0,4.0,1,18,28,3.0,8.0,2.8,1.4,19.0,4.0,5.0
33.2,6.2,3.2,26.0,5.0,1.0,1,19,0,3.0,14.8,6.2,4.2,14.0,4.0,8.0
20.4,1.8,5.6,31.0,4.0,11.0,1,9,1,2.0,7.6,2.8,2.4,16.0,2.0,0.0
11.6,1.8,8.6,17.0,1.0,12.0,1,17,14,2.0,10.2,3.6,1.4,12.0,4.0,4.0
3.5555555555555554,0.8888888888888888,2.3333333333333335,1.0,0.0,1.0,1,28,18,3.0,7.6,2.4,1.2,1.0,1.0,0.0
12.4,1.6,5.0,12.0,3.0,10.0,1,10,8,2.0,6.8,3.6,1.0,9.9375,3.21875,0.8125
8.4,1.4,6.0,18.0,3.0,8.0,1,18,28,3.0,10.6,6.4,1.2,18.0,8.0,3.0
12.2,4.6,12.8,12.0,0.0,9.0,1,19,0,3.0,12.8,6.4,3.8,21.0,8.0,6.0
8.4,3.0,5.4,8.0,1.0,6.0,1,1,9,2.0,4.0,3.6,1.6,6.0,9.0,8.0
20.6,8.8,4.0,21.0,12.0,4.0,1,12,3,1.0,12.2,5.2,4.6,21.3125,5.75,8.416666666666666
7.2,2.4,3.8,5.0,3.0,6.0,1,5,23,2.0,6.8,4.2,2.0,8.5,4.333333333333333,2.9583333333333335
10.8,2.6,4.0,22.0,3.0,6.0,1,10,8,2.0,17.6,4.0,5.2,14.0,2.0,1.0
11.8,4.2,4.4,14.0,1.0,10.0,1,6,4,3.0,11.6,5.8,0.8,11.179487179487179,3.5384615384615383,2.5641025641025643
14.2,1.2,6.6,18.0,4.0,8.0,1,10,8,2.0,8.2,5.0,2.2,18.0,9.0,1.0
24.4,5.8,6.6,27.0,5.0,4.0,1,3,12,1.0,7.8,7.0,2.6,23.681818181818183,4.704545454545454,4.386363636363637
13.0,3.8,12.2,19.0,2.0,13.0,1,0,19,2.0,5.8,4.0,1.4,12.0,11.0,0.0
5.0,1.8,1.6,7.0,4.0,2.0,1,6,4,3.0,4.6,1.4,1.4,3.0294117647058822,2.7941176470588234,1.2647058823529411
11.6,1.4,5.8,8.0,2.0,6.0,1,6,4,3.0,14.6,2.8,4.0,12.612244897959183,6.8979591836734695,1.4285714285714286
4.0,2.0,1.4,9.0,4.0,3.0,1,4,6,3.0,17.2,3.4,8.6,7.472222222222222,2.4166666666666665,3.5277777777777777
3.6,0.8,2.2,7.0,0.0,2.0,1,6,4,3.0,11.2,3.6,1.6,3.4634146341463414,2.3658536585365852,0.7073170731707317
9.2,2.0,7.8,17.0,1.0,7.0,1,28,18,3.0,11.0,4.8,5.2,17.0,7.0,1.0
12.0,2.0,11.2,15.0,2.0,10.0,1,8,10,2.0,18.4,4.6,4.0,10.73469387755102,10.040816326530612,2.36734693877551
28.4,5.2,6.8,36.0,5.0,7.0,1,23,5,2.0,5.6,3.4,1.6,26.923076923076923,6.076923076923077,4.17948717948718
34.2,5.0,4.6,35.0,3.0,5.0,1,23,5,2.0,16.0,5.6,3.6,26.41304347826087,4.021739130434782,6.695652173913044
11.0,4.6,2.2,19.0,6.0,5.0,1,18,28,3.0,6.6,1.8,2.6,19.0,5.0,6.0
4.5,0.0,2.0,9.0,0.0,4.0,1,12,3,47.0,14.0,3.0,6.4,4.5,2.0,0.0
26.6,7.6,2.2,29.0,6.0,5.0,1,5,23,2.0,11.4,5.2,1.0,21.86,2.56,6.72
11.4,3.0,3.0,16.0,2.0,5.0,1,28,18,3.0,12.2,5.2,2.8,16.0,5.0,2.0
4.4,0.2,2.4,2.0,0.0,1.0,1,3,12,1.0,9.6,3.0,2.0,4.26,2.0,0.4
31.4,3.4,3.2,26.0,1.0,5.0,1,10,8,2.0,24.2,5.2,6.4,15.0,5.0,3.0
19.8,3.6,6.8,21.0,3.0,4.0,1,4,6,3.0,14.0,4.4,3.8,19.6,7.714285714285714,3.8
0.0,0.2,0.2,0.0,0.0,0.0,1,6,4,21.0,7.2,3.4,2.2,1.3181818181818181,1.7272727272727273,0.5909090909090909
13.2,1.8,6.2,13.0,2.0,5.0,1,17,14,2.0,10.6,2.0,0.8,21.0,6.0,1.0
1.2,0.2,2.2,0.0,0.0,1.0,1,18,28,3.0,11.8,9.2,1.8,0.0,1.0,0.0
3.0,0.8,1.8,2.0,0.0,2.0,1,4,6,9.0,6.4,2.6,1.2,8.0,4.0,1.0
14.4,1.8,8.8,14.0,1.0,4.0,1,5,23,2.0,11.2,3.0,1.8,13.615384615384615,10.288461538461538,2.019230769230769
12.6,1.4,1.6,18.0,1.0,2.0,1,19,0,3.0,11.8,3.2,1.0,7.0,1.0,1.0
5.4,0.0,2.8,7.0,0.0,3.0,1,3,12,1.0,4.6,3.6,0.6,5.96,2.84,0.44
3.8,3.4,2.4,7.0,5.0,1.0,1,14,17,3.0,13.4,4.4,4.6,5.0,3.0,4.0
7.0,1.0,2.4,13.0,1.0,2.0,1,9,1,2.0,11.2,4.8,2.0,9.0,6.0,0.0
5.0,1.0,3.8,5.0,1.0,6.0,1,23,5,2.0,8.0,3.4,1.0,9.444444444444445,5.088888888888889,2.111111111111111
17.0,2.0,5.4,16.0,4.0,2.0,1,17,14,2.0,11.6,4.0,1.6,19.0,6.0,3.0
6.6,2.8,1.6,9.0,3.0,3.0,1,17,14,2.0,13.8,4.2,2.6,3.0,0.0,2.0
8.0,1.0,1.6,6.0,1.0,0.0,1,12,3,1.0,15.6,10.0,5.0,10.2,2.42,1.12
13.0,1.2,6.2,12.0,1.0,8.0,1,23,5,2.0,10.6,5.8,2.6,6.760869565217392,3.4565217391304346,0.9130434782608695
6.4,6.2,8.4,0.0,4.0,3.0,1,3,12,1.0,8.0,1.2,2.6,12.104166666666666,7.25,6.5625
14.2,3.2,2.2,15.0,5.0,4.0,1,19,0,3.0,15.8,3.6,2.4,19.0,4.0,2.0
4.0,1.0,2.4,0.0,0.0,0.0,1,5,23,3.0,5.2,4.4,2.0,0.0,0.0,0.8
16.8,1.0,3.0,12.0,0.0,2.0,1,8,10,2.0,6.2,3.2,1.0,12.157894736842104,2.6842105263157894,1.631578947368421
14.6,3.8,3.2,11.0,3.0,4.0,1,23,5,6.0,12.0,6.4,0.8,17.35135135135135,3.3783783783783785,3.4324324324324325
2.8,0.0,0.8,0.0,0.0,0.0,1,5,23,15.0,16.6,8.6,1.8,3.111111111111111,0.6666666666666666,0.1111111111111111
12.8,1.8,3.4,7.0,3.0,3.0,1,23,5,2.0,18.6,6.0,1.8,11.071428571428571,3.4523809523809526,2.0476190476190474
4.0,0.4,2.4,4.0,0.0,2.0,1,12,3,4.0,18.4,5.8,4.8,2.65,2.25,0.7
26.2,5.4,5.8,26.0,6.0,5.0,1,9,1,2.0,14.2,3.0,2.8,27.0,7.0,9.0
2.8,1.0,0.8,6.0,0.0,3.0,1,3,12,1.0,7.6,1.8,1.2,3.7872340425531914,1.4893617021276595,1.2127659574468086
13.6,2.6,2.8,6.0,2.0,2.0,1,9,1,2.0,6.6,3.6,0.8,16.0,6.0,1.0
4.4,2.0,5.6,3.0,0.0,3.0,1,8,10,2.0,11.2,4.8,1.2,16.0,8.0,1.0
3.2,0.0,1.6,3.0,0.0,1.0,1,23,5,4.0,13.4,7.6,0.8,3.7333333333333334,1.6,0.3333333333333333
5.0,0.6,2.6,4.0,1.0,2.0,1,8,10,2.0,15.0,4.6,3.0,5.0,4.0,2.0
26.8,8.0,5.2,26.0,9.0,1.0,1,4,6,3.0,8.2,4.2,1.4,28.03125,5.21875,7.375
11.0,9.0,4.6,8.0,11.0,7.0,1,28,18,3.0,3.8,3.0,2.8,8.0,7.0,11.0
11.0,0.8,2.0,11.0,0.0,3.0,1,18,28,3.0,4.2,3.0,0.6,11.0,3.0,0.0
2.2,0.4,1.0,0.0,0.0,1.0,1,19,0,7.0,18.6,4.2,3.8,2.736842105263158,0.7894736842105263,0.42105263157894735
7.6,1.0,4.6,6.0,2.0,3.0,1,1,9,3.0,5.2,3.0,1.0,10.0,7.0,3.0
7.2,2.0,11.2,6.0,1.0,15.0,1,9,1,2.0,11.6,3.4,4.2,8.0,2.0,1.0
5.6,1.6,1.4,0.0,3.0,1.0,1,28,18,3.0,9.8,6.6,3.0,0.0,1.0,3.0
14.4,2.8,5.6,21.0,2.0,5.0,1,8,10,2.0,8.6,4.2,1.4,9.0,8.0,1.0
3.8,2.4,6.6,8.0,3.0,7.0,1,18,28,3.0,9.4,2.8,1.0,8.0,7.0,3.0
8.2,1.2,4.0,12.0,2.0,3.0,1,14,17,3.0,8.2,4.8,1.8,10.0,4.0,1.0
7.076923076923077,1.7692307692307692,3.3846153846153846,6.0,0.0,0.0,1,9,1,10.0,8.4,3.2,1.2,7.076923076923077,3.3846153846153846,1.7692307692307692
26.0,9.8,5.6,20.0,11.0,6.0,1,8,10,2.0,15.4,4.8,4.0,26.0,8.0,9.0
10.8,2.2,3.6,6.0,3.0,5.0,1,6,4,3.0,17.2,4.6,3.2,13.688888888888888,3.4444444444444446,2.0444444444444443
7.0,1.2,5.4,17.0,2.0,7.0,1,1,9,2.0,13.2,4.2,3.2,2.0,3.0,2.0
24.4,1.6,4.0,22.0,1.0,4.0,1,12,3,1.0,14.4,5.8,4.2,23.928571428571427,3.5952380952380953,2.238095238095238
1.8,3.0,2.2,0.0,2.0,1.0,1,12,3,1.0,12.4,4.4,3.0,5.818181818181818,3.340909090909091,2.772727272727273
7.8,1.2,2.2,2.0,1.0,1.0,1,0,19,2.0,9.4,1.4,2.2,9.0,3.0,2.0
0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,1,1,9,5.0,4.6,7.2,2.6,0.3333333333333333,0.3333333333333333,0.16666666666666666
12.8,2.8,2.6,20.0,1.0,6.0,1,1,9,2.0,9.8,2.2,0.8,16.0,3.0,3.0
6.4,1.6,4.4,4.0,2.0,2.0,1,28,18,3.0,6.6,2.8,2.8,4.0,2.0,2.0
6.5,1.4166666666666667,3.4166666666666665,10.0,2.0,2.0,1,9,1,2.0,6.4,1.2,2.6,6.5,3.4166666666666665,1.4166666666666667
13.8,4.2,1.4,20.0,4.0,1.0,1,9,1,2.0,13.2,4.2,3.0,16.0,4.0,3.0
19.2,3.8,3.2,26.0,4.0,5.0,1,18,28,3.0,16.6,4.2,3.4,26.0,5.0,4.0
12.0,2.4,4.2,18.0,3.0,10.0,1,19,0,3.0,13.8,7.6,1.8,13.0,6.0,1.0
15.6,1.2,2.6,14.0,1.0,2.0,1,8,10,2.0,9.6,1.8,1.6,15.0,2.0,3.0
2.4,0.8,3.4,6.0,1.0,3.0,1,12,3,1.0,7.2,3.6,0.8,3.36734693877551,2.836734693877551,1.3265306122448979
5.4,2.2,2.2,2.0,1.0,3.0,1,17,14,2.0,8.0,5.0,3.2,8.0,2.0,6.0
4.8,7.4,2.2,4.0,10.0,3.0,1,23,5,2.0,16.6,2.6,4.6,11.04,2.42,5.82
27.2,11.4,3.0,28.0,11.0,4.0,1,0,19,2.0,14.8,6.8,5.2,22.0,5.0,11.0
21.4,1.6,8.8,23.0,1.0,4.0,1,1,9,3.0,6.6,4.4,2.2,19.14814814814815,7.0,2.037037037037037
16.0,3.6,10.8,20.0,5.0,10.0,1,10,8,4.0,10.8,6.4,3.4,8.0,5.0,3.0
8.4,0.6,3.0,15.0,1.0,10.0,1,5,23,2.0,5.6,2.2,0.4,8.72549019607843,3.7058823529411766,1.3137254901960784
9.6,5.2,2.6,0.0,0.0,0.0,1,14,17,3.0,12.6,4.2,4.8,9.88888888888889,3.888888888888889,0.8888888888888888
11.6,1.0,1.8,22.0,2.0,3.0,1,14,17,3.0,10.4,2.2,1.2,13.0,2.0,2.0
9.2,0.2,2.6,9.0,0.0,4.0,1,12,3,1.0,13.0,5.4,6.4,11.15,4.2,0.85
24.4,4.8,9.4,23.0,7.0,8.0,1,1,9,2.0,8.4,3.8,1.6,32.0,4.0,2.0
23.6,3.2,4.4,25.0,5.0,5.0,1,6,4,3.0,6.6,2.6,1.8,24.365853658536587,4.7073170731707314,4.804878048780488
11.6,3.0,3.0,15.0,4.0,4.0,1,5,23,2.0,8.8,5.4,2.8,11.285714285714286,2.4693877551020407,3.3877551020408165
1.0,0.6,1.8,5.0,1.0,6.0,1,5,23,4.0,6.4,5.4,1.2,3.0,2.1818181818181817,0.9090909090909091
19.2,6.8,7.6,8.0,6.0,5.0,1,18,28,3.0,14.0,5.2,4.0,8.0,5.0,6.0
6.4,2.4,1.8,11.0,2.0,4.0,1,8,10,2.0,15.2,1.4,5.0,5.853658536585366,1.2439024390243902,2.317073170731707
7.4,0.8,2.0,14.0,1.0,5.0,1,12,3,4.0,5.0,5.4,1.0,6.027027027027027,2.891891891891892,1.5945945945945945
9.4,2.4,1.2,7.0,2.0,3.0,1,0,19,2.0,8.6,4.0,3.0,7.0,2.0,2.0
0.0,0.4,1.8,0.0,0.0,3.0,1,1,9,3.0,19.4,5.8,5.6,1.0,1.4444444444444444,0.4444444444444444
0.6,0.2,1.2,0.0,1.0,3.0,1,10,8,13.0,13.2,6.4,3.4,3.0,5.0,0.0
19.6,6.0,6.6,24.0,8.0,11.0,1,1,9,2.0,7.4,2.8,1.2,23.177777777777777,6.088888888888889,4.777777777777778
9.8,3.8,3.2,6.0,3.0,3.0,1,3,12,3.0,7.6,3.0,2.2,7.166666666666667,3.433333333333333,3.466666666666667
4.4,1.2,5.4,8.0,2.0,5.0,1,5,23,2.0,11.2,3.6,2.2,6.0285714285714285,5.085714285714285,1.5714285714285714
